Nr	Art	BHD	h	kra	kd	x	y	kenn	mort
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
   52	    5	 53.0	 34.5	 18.1	 10.1	 50.5	 75.8	0	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
   69	    5	 54.8	 34.5	 18.1	 10.4	 16.5	 83.2	0	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
  108	    5	 57.6	 34.7	 18.3	 10.7	 45.5	 50.3	0	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
  135	    5	 44.7	 32.6	 16.9	  9.1	  9.5	 11.3	0	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
  147	    5	 50.8	 33.9	 17.7	  9.9	 76.5	 12.8	0	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
  185	    5	 56.1	 34.4	 18.1	 10.5	 81.5	 23.3	0	    0
	    0
	    0
	    0
	    0
	    0
  191	    5	 58.6	 34.9	 18.4	 10.8	 78.5	 68.3	0	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
  215	    5	 45.0	 33.8	 17.5	  9.0	 14.5	  3.8	0	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
	    0
  457	    5	 48.6	 34.0	 17.7	  9.5	 61.5	 41.3	1	    0
